day,car_number
20170105,13
20170105,7
20170105,13
20170105,10
20170105,6
20170105,5
20170105,10
20170105,7
20170105,9
20170105,8
20170105,6
20170105,7
20170105,7
20170105,12
20170105,3
20170105,4
20170105,7
20170105,5
20170105,5
20170105,6
20170105,4
20170105,10
20170105,9
20170105,8
20170105,9
20170105,9
20170105,7
20170105,15
20170105,14
20170105,13
20170105,6
20170105,9
20170105,8
20170105,13
20170105,12
20170105,11
20170105,14
20170105,8
20170105,10
20170105,8
20170105,8
20170105,14
20170105,13
20170105,15
20170105,10
20170105,12
20170105,12
20170105,17
20170105,13
20170105,3
20170105,5
20170105,8
20170105,9
20170105,11
20170105,11
20170105,4
20170105,6
20170105,6
20170105,14
20170105,8
20170105,11
20170105,8
20170105,9
20170105,7
20170105,5
20170105,11
20170105,10
20170105,3
20170105,12
20170105,11
20170105,17
20170105,21
20170105,15
20170105,11
20170105,14
20170105,14
20170105,18
20170105,3
20170105,7
20170105,9
20170105,7
20170105,6
20170105,11
20170105,8
20170105,4
20170105,5
20170105,5
20170105,6
20170105,8
20170105,12
20170105,9
20170105,12
20170105,14
20170105,15
20170105,14
20170105,13
20170105,25
20170105,15
20170105,15
20170105,16
20170105,13
20170105,17
20170105,21
20170105,8
20170105,13
20170105,1
20170105,3
20170105,1
20170105,1
20170105,2
20170105,1
20170105,6
20170105,2
20170105,2
20170105,2
20170105,3
20170105,3
20170105,1
20170105,2
20170105,6
20170105,7
20170105,11
20170105,18
20170105,15
20170105,17
20170105,10
20170105,12
20170105,11
20170105,10
20170105,16
20170105,12
20170105,11
20170105,16
20170105,7
20170105,7
20170105,12
20170105,19
20170105,18
20170105,15
20170105,10
20170105,13
20170105,10
20170105,10
20170105,17
20170105,14
20170105,14
20170105,16
20170105,8
20170105,7
20170105,9
20170105,9
20170105,13
20170105,8
20170105,10
20170105,5
20170105,8
20170105,7
20170105,11
20170105,7
20170105,3
20170105,6
20170105,7
20170105,9
20170105,11
20170105,7
20170105,7
20170105,8
20170105,6
20170105,4
20170105,4
20170105,14
20170105,9
20170105,6
20170105,4
20170105,7
20170105,6
20170105,3
20170105,7
20170105,8
20170105,7
20170105,4
20170105,5
20170105,14
20170105,3
20170105,4
20170105,3
20170105,4
20170105,1
20170105,1
20170105,10
20170105,6
20170105,8
20170105,10
20170105,9
20170105,11
20170105,7
20170105,3
20170105,7
20170105,10
20170105,2
20170105,6
20170105,8
20170105,4
20170105,17
20170105,10
20170105,9
20170105,10
20170105,17
20170105,9
20170105,6
20170105,5
20170105,9
20170105,14
20170105,6
20170105,4
20170105,6
20170105,4
20170105,8
20170105,8
20170105,6
20170105,7
20170105,4
20170105,6
20170105,12
20170105,10
20170105,13
20170105,12
20170105,14
20170105,9
20170105,16
20170105,12
20170105,1
20170105,0
20170105,2
20170105,2
20170105,6
20170105,3
20170105,2
20170105,3
20170105,2
20170105,2
20170105,1
20170105,0
20170105,3
20170105,2
20170105,25
20170105,23
20170105,27
20170105,19
20170105,13
20170105,19
20170105,15
20170105,29
20170105,26
20170105,15
20170105,21
20170105,24
20170105,19
20170105,12
20170105,7
20170105,6
20170105,9
20170105,11
20170105,4
20170105,6
20170105,7
20170105,12
20170105,12
20170105,13
20170105,12
20170105,12
20170105,8
20170105,11
20170105,7
20170105,11
20170105,23
20170105,12
20170105,13
20170105,17
20170105,15
20170105,11
20170105,9
20170105,10
20170105,14
20170105,25
20170105,17
20170105,11
20170105,8
20170105,12
20170105,26
20170105,14
20170105,16
20170105,20
20170105,12
20170105,13
20170105,11
20170105,13
20170105,10
20170105,23
20170105,17
20170105,13
20170105,6
20170105,9
20170105,15
20170105,10
20170105,10
20170105,11
20170105,9
20170105,5
20170105,9
20170105,8
20170105,5
20170105,13
20170105,13
20170105,9
20170105,16
20170105,19
20170105,8
20170105,16
20170105,11
20170105,12
20170105,12
20170105,13
20170105,14
20170105,13
20170105,10
20170105,10
20170105,5
20170105,5
20170105,16
20170105,14
20170105,13
20170105,10
20170105,9
20170105,8
20170105,15
20170105,20
20170105,12
20170105,14
20170105,22
20170105,24
20170105,22
20170105,15
20170105,16
20170105,26
20170105,20
20170105,27
20170105,33
20170105,26
20170105,24
20170105,26
20170105,31
20170105,28
20170105,30
20170105,22
20170105,16
20170105,21
20170105,8
20170105,12
20170105,15
20170105,17
20170105,14
20170105,15
20170105,6
20170105,22
20170105,12
20170105,7
20170105,8
20170105,7
20170105,5
20170105,5
20170105,7
20170105,6
20170105,14
20170105,16
20170105,15
20170105,14
20170105,11
20170105,16
20170105,10
20170105,6
20170105,9
20170105,9
20170105,7
20170105,5
20170105,17
20170105,8
20170105,17
20170105,15
20170105,14
20170105,16
20170105,6
20170105,10
20170105,21
20170105,15
20170105,18
20170105,21
20170105,15
20170105,17
20170105,9
20170105,8
20170105,10
20170105,14
20170105,10
20170105,9
20170105,5
20170105,7
20170105,5
20170105,9
20170105,5
20170105,4
20170105,4
20170105,4
20170105,35
20170105,39
20170105,28
20170105,33
20170105,36
20170105,26
20170105,24
20170105,26
20170105,27
20170105,14
20170105,25
20170105,17
20170105,23
20170105,13
20170105,15
20170105,8
20170105,11
20170105,12
20170105,10
20170105,12
20170105,11
20170105,10
20170105,18
20170105,12
20170105,20
20170105,17
20170105,12
20170105,10
20170105,6
20170105,11
20170105,6
20170105,12
20170105,6
20170105,5
20170105,9
20170105,13
20170105,10
20170105,11
20170105,15
20170105,12
20170105,14
20170105,10
20170105,17
20170105,11
20170105,13
20170105,11
20170105,7
20170105,7
20170105,6
20170105,8
20170105,4
20170105,6
20170105,3
20170105,2
20170105,1
20170105,4
20170106,4
20170106,6
20170106,12
20170106,6
20170106,11
20170106,7
20170106,7
20170106,3
20170106,8
20170106,0
20170106,1
20170106,0
20170106,1
20170106,2
20170106,2
20170106,4
20170106,2
20170106,2
20170106,0
20170106,3
20170106,4
20170106,3
20170106,1
20170106,4
20170106,4
20170106,2
20170106,2
20170106,2
20170106,10
20170106,11
20170106,6
20170106,4
20170106,12
20170106,7
20170106,8
20170106,10
20170106,5
20170106,9
20170106,9
20170106,11
20170106,7
20170106,11
20170106,6
20170106,7
20170106,8
20170106,10
20170106,7
20170106,5
20170106,4
20170106,3
20170106,10
20170106,8
20170106,10
20170106,8
20170106,5
20170106,8
20170106,5
20170106,10
20170106,6
20170106,6
20170106,7
20170106,3
20170106,3
20170106,9
20170106,1
20170106,5
20170106,4
20170106,2
20170106,1
20170106,6
20170106,7
20170106,2
20170106,8
20170106,4
20170106,8
20170106,7
20170106,7
20170106,5
20170106,4
20170106,5
20170106,5
20170106,5
20170106,5
20170106,8
20170106,4
20170106,4
20170106,6
20170106,5
20170106,4
20170106,9
20170106,2
20170106,5
20170106,4
20170106,7
20170106,6
20170106,2
20170106,9
20170106,8
20170106,9
20170106,5
20170106,1
20170106,3
20170106,2
20170106,2
20170106,6
20170106,5
20170106,4
20170106,5
20170106,5
20170106,5
20170106,8
20170106,5
20170106,0
20170106,0
20170106,0
20170106,0
20170106,0
20170106,0
20170106,0
20170106,0
20170106,0
20170106,0
20170106,0
20170106,0
20170106,0
20170106,0
20170106,9
20170106,12
20170106,8
20170106,6
20170106,4
20170106,7
20170106,7
20170106,6
20170106,5
20170106,1
20170106,2
20170106,3
20170106,4
20170106,6
20170106,4
20170106,2
20170106,3
20170106,7
20170106,9
20170106,6
20170106,6
20170106,3
20170106,4
20170106,3
20170106,6
20170106,12
20170106,7
20170106,10
20170106,1
20170106,3
20170106,4
20170106,7
20170106,6
20170106,1
20170106,3
20170106,3
20170106,4
20170106,4
20170106,6
20170106,3
20170106,3
20170106,5
20170106,10
20170106,3
20170106,6
20170106,10
20170106,7
20170106,7
20170106,11
20170106,8
20170106,3
20170106,9
20170106,11
20170106,6
20170106,7
20170106,7
20170106,4
20170106,5
20170106,7
20170106,6
20170106,3
20170106,8
20170106,4
20170106,4
20170106,6
20170106,11
20170106,9
20170106,7
20170106,7
20170106,5
20170106,7
20170106,3
20170106,5
20170106,10
20170106,5
20170106,8
20170106,11
20170106,8
20170106,11
20170106,10
20170106,7
20170106,9
20170106,9
20170106,3
20170106,5
20170106,4
20170106,0
20170106,4
20170106,3
20170106,9
20170106,2
20170106,5
20170106,7
20170106,2
20170106,2
20170106,1
20170106,2
20170106,4
20170106,14
20170106,13
20170106,13
20170106,18
20170106,14
20170106,15
20170106,11
20170106,10
20170106,7
20170106,7
20170106,8
20170106,8
20170106,12
20170106,7
20170106,1
20170106,4
20170106,4
20170106,4
20170106,4
20170106,5
20170106,5
20170106,4
20170106,6
20170106,5
20170106,11
20170106,9
20170106,5
20170106,1
20170106,8
20170106,11
20170106,12
20170106,3
20170106,7
20170106,6
20170106,9
20170106,9
20170106,11
20170106,7
20170106,7
20170106,13
20170106,10
20170106,8
20170106,8
20170106,11
20170106,12
20170106,3
20170106,6
20170106,8
20170106,9
20170106,10
20170106,11
20170106,10
20170106,10
20170106,14
20170106,12
20170106,10
20170106,13
20170106,5
20170106,10
20170106,11
20170106,8
20170106,12
20170106,11
20170106,11
20170106,3
20170106,13
20170106,12
20170106,9
20170106,9
20170106,8
20170106,9
20170106,7
20170106,10
20170106,7
20170106,9
20170106,11
20170106,8
20170106,19
20170106,10
20170106,10
20170106,3
20170106,10
20170106,13
20170106,18
20170106,7
20170106,6
20170106,8
20170106,3
20170106,5
20170106,12
20170106,6
20170106,10
20170106,6
20170106,10
20170106,13
20170106,4
20170106,8
20170106,8
20170106,18
20170106,24
20170106,25
20170106,16
20170106,18
20170106,14
20170106,14
20170106,18
20170106,12
20170106,17
20170106,13
20170106,22
20170106,18
20170106,7
20170106,2
20170106,1
20170106,0
20170106,0
20170106,2
20170106,3
20170106,5
20170106,1
20170106,2
20170106,2
20170106,1
20170106,1
20170106,5
20170106,2
20170106,11
20170106,15
20170106,15
20170106,17
20170106,12
20170106,12
20170106,21
20170106,11
20170106,8
20170106,17
20170106,18
20170106,12
20170106,10
20170106,14
20170106,10
20170106,17
20170106,16
20170106,18
20170106,14
20170106,11
20170106,18
20170106,12
20170106,13
20170106,16
20170106,20
20170106,13
20170106,11
20170106,14
20170106,7
20170106,6
20170106,7
20170106,6
20170106,9
20170106,10
20170106,11
20170106,6
20170106,6
20170106,3
20170106,16
20170106,10
20170106,7
20170106,6
20170106,6
20170106,12
20170106,9
20170106,9
20170106,8
20170106,13
20170106,12
20170106,11
20170106,7
20170106,10
20170106,14
20170106,14
20170106,7
20170106,8
20170106,6
20170106,3
20170106,3
20170106,5
20170106,4
20170106,5
20170106,9
20170106,6
20170106,2
20170106,6
20170106,5
20170106,6
20170106,2
20170106,1
20170106,10
20170106,11
20170106,10
20170106,10
20170106,11
20170106,14
20170106,9
20170106,10
20170106,7
20170106,12
20170106,5
20170106,7
20170106,11
20170106,8
20170106,10
20170106,15
20170106,16
20170106,13
20170106,10
20170106,20
20170106,11
20170106,12
20170106,13
20170106,12
20170106,8
20170106,9
20170106,6
20170106,8
20170106,9
20170106,10
20170106,8
20170106,17
20170106,9
20170106,7
20170106,11
20170106,18
20170106,12
20170106,14
20170106,13
20170106,17
20170106,14
20170106,14
20170106,0
20170106,2
20170106,1
20170106,1
20170106,0
20170106,3
20170106,2
20170106,1
20170106,1
20170106,2
20170106,1
20170106,2
20170106,5
20170106,1
20170106,33
20170106,31
20170106,32
20170106,20
20170106,26
20170106,22
20170106,21
20170106,26
20170106,21
20170106,28
20170106,20
20170106,21
20170106,19
20170106,16
20170106,9
20170106,6
20170106,7
20170106,5
20170106,2
20170106,5
20170106,8
20170106,16
20170106,10
20170106,8
20170106,7
20170106,3
20170106,10
20170106,9
20170106,20
20170106,11
20170106,17
20170106,9
20170106,17
20170106,22
20170106,19
20170106,21
20170106,18
20170106,15
20170106,13
20170106,17
20170106,18
20170106,9
20170106,21
20170106,16
20170106,14
20170106,11
20170106,14
20170106,21
20170106,17
20170106,20
20170106,19
20170106,10
20170106,9
20170106,17
20170106,17
20170106,9
20170106,9
20170106,6
20170106,8
20170106,9
20170106,13
20170106,10
20170106,10
20170106,9
20170106,12
20170106,6
20170106,8
20170106,17
20170106,9
20170106,8
20170106,21
20170106,21
20170106,13
20170106,21
20170106,16
20170106,14
20170106,18
20170106,16
20170106,16
20170106,13
20170106,20
20170106,15
20170106,12
20170106,10
20170106,19
20170106,17
20170106,11
20170106,13
20170106,13
20170106,15
20170106,15
20170106,18
20170106,17
20170106,15
20170106,11
20170106,17
20170106,24
20170106,13
20170106,35
20170106,30
20170106,34
20170106,29
20170106,26
20170106,29
20170106,25
20170106,29
20170106,26
20170106,24
20170106,29
20170106,21
20170106,14
20170106,24
20170106,16
20170106,14
20170106,14
20170106,9
20170106,12
20170106,20
20170106,19
20170106,17
20170106,15
20170106,9
20170106,15
20170106,12
20170106,8
20170106,8
20170106,11
20170106,10
20170106,5
20170106,9
20170106,8
20170106,11
20170106,11
20170106,15
20170106,11
20170106,7
20170106,7
20170106,8
20170106,5
20170106,6
20170106,12
20170106,10
20170106,15
20170106,16
20170106,15
20170106,21
20170106,24
20170106,17
20170106,14
20170106,14
20170106,21
20170106,20
20170106,12
20170106,19
20170106,12
20170106,6
20170106,10
20170106,10
20170106,9
20170106,8
20170106,11
20170106,11
20170106,8
20170106,10
20170106,7
20170106,7
20170106,6
20170106,7
20170106,28
20170106,34
20170106,41
20170106,30
20170106,35
20170106,37
20170106,27
20170106,31
20170106,29
20170106,23
20170106,28
20170106,34
20170106,23
20170106,34
20170106,11
20170106,7
20170106,13
20170106,13
20170106,15
20170106,14
20170106,18
20170106,19
20170106,12
20170106,12
20170106,16
20170106,14
20170106,4
20170106,17
20170106,12
20170106,8
20170106,9
20170106,7
20170106,5
20170106,5
20170106,5
20170106,17
20170106,11
20170106,11
20170106,10
20170106,6
20170106,7
20170106,12
20170106,10
20170106,13
20170106,9
20170106,5
20170106,4
20170106,9
20170106,9
20170106,4
20170106,5
20170106,6
20170106,4
20170106,2
20170106,2
20170106,1
20170107,9
20170107,7
20170107,7
20170107,12
20170107,5
20170107,10
20170107,5
20170107,0
20170107,3
20170107,5
20170107,2
20170107,2
20170107,1
20170107,1
20170107,1
20170107,3
20170107,1
20170107,2
20170107,0
20170107,0
20170107,1
20170107,2
20170107,4
20170107,2
20170107,1
20170107,1
20170107,3
20170107,1
20170107,8
20170107,12
20170107,11
20170107,3
20170107,7
20170107,7
20170107,7
20170107,7
20170107,5
20170107,6
20170107,2
20170107,6
20170107,11
20170107,4
20170107,9
20170107,9
20170107,13
20170107,15
20170107,14
20170107,12
20170107,3
20170107,6
20170107,5
20170107,10
20170107,8
20170107,8
20170107,9
20170107,3
20170107,4
20170107,2
20170107,5
20170107,6
20170107,5
20170107,2
20170107,6
20170107,7
20170107,5
20170107,5
20170107,2
20170107,3
20170107,5
20170107,1
20170107,5
20170107,6
20170107,4
20170107,4
20170107,6
20170107,3
20170107,5
20170107,5
20170107,6
20170107,6
20170107,4
20170107,8
20170107,7
20170107,4
20170107,6
20170107,2
20170107,6
20170107,5
20170107,9
20170107,3
20170107,8
20170107,5
20170107,7
20170107,8
20170107,7
20170107,2
20170107,9
20170107,4
20170107,5
20170107,8
20170107,7
20170107,5
20170107,2
20170107,5
20170107,5
20170107,4
20170107,5
20170107,8
20170107,5
20170107,6
20170107,7
20170107,6
20170107,0
20170107,0
20170107,0
20170107,0
20170107,0
20170107,0
20170107,0
20170107,0
20170107,0
20170107,0
20170107,0
20170107,0
